Time (s),EEG Fpz-Cz_Original,EEG Fpz-Cz_Filtered,EEG Pz-Oz_Original,EEG Pz-Oz_Filtered,EOG horizontal_Original,EOG horizontal_Filtered,Resp oro-nasal_Original,Resp oro-nasal_Filtered,EMG submental_Original,EMG submental_Filtered,Temp rectal_Original,Temp rectal_Filtered,Event marker_Original,Event marker_Filtered
10.21,-12.424908424908425,-12.424908424908425,-13.3120879120879,-13.3120879120879,22.91501831501837,22.91501831501837,-298307134.43321496,-298307134.43321496,3.570866140075086,3.570866140075086,37202925.378987946,37202925.378987946,930591629.9788644,930591629.9788644
10.22,-12.331135531135532,-12.331135531135532,-0.6439560439560317,-0.6439560439560317,16.01587301587307,16.01587301587307,-307275250.1515189,-307275250.1515189,3.571065506855186,3.571065506855186,37202530.12360279,37202530.12360279,930460311.5122546,930460311.5122546
10.23,0.42197802197802176,0.42197802197802176,-5.826373626373614,-5.826373626373614,17.49426129426135,17.49426129426135,-315988852.8089541,-315988852.8089541,3.5712506608616676,3.5712506608616676,37202148.30660112,37202148.30660112,930323209.7058927,930323209.7058927
10.24,-4.641758241758241,-4.641758241758241,-5.058608058608046,-5.058608058608046,17.49426129426135,17.49426129426135,-324443851.23054147,-324443851.23054147,3.5714212519952406,3.5714212519952406,37201780.060787514,37201780.060787514,930180347.9712979,930180347.9712979
10.25,-1.7347985347985346,-1.7347985347985346,0.7956043956044079,0.7956043956044079,25.871794871794926,25.871794871794926,-332636312.8394676,-332636312.8394676,3.5715769298234883,3.5715769298234883,37201425.50752546,37201425.50752546,930031752.4069933,930031752.4069933
10.26,0.6095238095238094,0.6095238095238094,-6.498168498168487,-6.498168498168487,19.95824175824181,19.95824175824181,-340562465.41972864,-340562465.41972864,3.571717343857101,3.571717343857101,37201084.756677926,37201084.756677926,929877451.8022406,929877451.8022406
10.27,6.892307692307691,6.892307692307691,-8.033699633699621,-8.033699633699621,15.523076923076975,15.523076923076975,-348218698.7829338,-348218698.7829338,3.571842143833564,3.571842143833564,37200757.90655658,37200757.90655658,929717477.6395782,929717477.6395782
10.28,-8.673992673992673,-8.673992673992673,-8.417582417582404,-8.417582417582404,14.537484737484789,14.537484737484789,-355601566.33858025,-355601566.33858025,3.571950980008063,3.571950980008063,37200445.04388072,37200445.04388072,929551864.0961441,929551864.0961441
10.29,-4.641758241758241,-4.641758241758241,-14.175824175824163,-14.175824175824163,20.451037851037903,20.451037851037903,-362707786.5671649,-362707786.5671649,3.572043503451313,3.572043503451313,37200146.243745476,37200146.243745476,929380648.04375,929380648.04375
10.3,-6.892307692307693,-6.892307692307693,-2.0835164835164717,-2.0835164835164717,23.900610500610554,23.900610500610554,-369534244.39555866,-369534244.39555866,3.572119366354084,3.572119366354084,37199861.56959889,37199861.56959889,929203869.0477084,929203869.0477084
10.31,-44.21391941391941,-44.21391941391941,-4.48278388278387,-4.48278388278387,15.030280830280883,15.030280830280883,-376077992.4741309,-376077992.4741309,3.5721782223380814,3.5721782223380814,37199591.07322879,37199591.07322879,929021569.3643755,929021569.3643755
10.32,-25.834432234432235,-25.834432234432235,-7.169963369963357,-7.169963369963357,-5.667155067155015,-5.667155067155015,-382336252.3551628,-382336252.3551628,3.5722197267729645,3.5722197267729645,37199334.79475882,37199334.79475882,928833793.9374106,928833793.9374106
10.33,-27.522344322344324,-27.522344322344324,-9.953113553113539,-9.953113553113539,-39.67008547008541,-39.67008547008541,-388306415.5721557,-388306415.5721557,3.5722435370991428,3.5722435370991428,37199092.76265351,37199092.76265351,928640590.39272,928640590.39272
10.34,-51.52820512820513,-51.52820512820513,-12.448351648351636,-12.448351648351636,-53.46837606837602,-53.46837606837602,-393986044.61969477,-393986044.61969477,3.572249313156042,3.572249313156042,37198864.993733086,37198864.993733086,928442009.0320764,928442009.0320764
10.35,-74.59633699633699,-74.59633699633699,-9.377289377289365,-9.377289377289365,-78.60097680097675,-78.60097680097675,-399372873.83359027,-399372873.83359027,3.5722367175155747,3.5722367175155747,37198651.49319691,37198651.49319691,928238102.8254004,928238102.8254004
10.36,-39.99413919413919,-39.99413919413919,-6.7860805860805735,-6.7860805860805735,-90.42808302808298,-90.42808302808298,-404464810.1710709,-404464810.1710709,3.5722054158204277,3.5722054158204277,37198452.25465682,37198452.25465682,928028927.4016858,928028927.4016858
10.37,-54.8102564102564,-54.8102564102564,-7.4578754578754465,-7.4578754578754465,-79.09377289377285,-79.09377289377285,-409259933.890878,-409259933.890878,3.5721550771268373,3.5721550771268373,37198267.26017912,37198267.26017912,927814541.0385512,927814541.0385512
10.38,-51.621978021978016,-51.621978021978016,-13.3120879120879,-13.3120879120879,-77.12258852258846,-77.12258852258846,-413756499.13314754,-413756499.13314754,3.5720853742515613,3.5720853742515613,37198096.480335794,37198096.480335794,927595004.650415,927595004.650415
10.39,-46.55824175824175,-46.55824175824175,-8.129670329670319,-8.129670329670319,-86.48571428571424,-86.48571428571424,-417952934.3990454,-417952934.3990454,3.5719959841226223,3.5719959841226223,37197939.874264985,37197939.874264985,927370381.7752705,927370381.7752705
10.4,-37.46227106227106,-37.46227106227106,-10.528937728937718,-10.528937728937718,-66.28107448107443,-66.28107448107443,-421847842.9301659,-421847842.9301659,3.5718865881335122,3.5718865881335122,37197797.38974032,37197797.38974032,927140738.5600564,927140738.5600564
10.41,-42.71355311355311,-42.71355311355311,-9.473260073260061,-9.473260073260061,-63.81709401709396,-63.81709401709396,-425440002.98777235,-425440002.98777235,3.571756872500475,3.571756872500475,37197668.96324916,37197668.96324916,926906143.7446053,926906143.7446053
10.42,-39.99413919413919,-39.99413919413919,-11.296703296703285,-11.296703296703285,-64.80268620268613,-64.80268620268613,-428728368.03200746,-428728368.03200746,3.5716065286224934,3.5716065286224934,37197554.52007973,37197554.52007973,926666668.6441728,926666668.6441728
10.43,-38.11868131868132,-38.11868131868132,-11.008791208791196,-11.008791208791196,-50.511599511599464,-50.511599511599464,-431712066.80126905,-431712066.80126905,3.5714352534436027,3.5714352534436027,37197453.974417076,37197453.974417076,926422387.1305158,926422387.1305158
10.44,-40.275457875457874,-40.275457875457874,-5.6344322344322215,-5.6344322344322215,-40.1628815628815,-40.1628815628815,-434390403.2919959,-434390403.2919959,3.5712427498171615,3.5712427498171615,37197367.229447655,37197367.229447655,926173375.6115376,926173375.6115376
10.45,-31.460805860805863,-31.460805860805863,-8.993406593406581,-8.993406593406581,-44.105250305250244,-44.105250305250244,-436762856.63917166,-436762856.63917166,3.5710287268716523,3.5710287268716523,37197294.17747244,37197294.17747244,925919713.0094728,925919713.0094728
10.46,-34.555311355311346,-34.555311355311346,-0.16410256410255178,-0.16410256410255178,-40.65567765567761,-40.65567765567761,-438829080.8979098,-438829080.8979098,3.57079290037765,3.57079290037765,37197234.70002866,37197234.70002866,925661480.7376169,925661480.7376169
10.47,-24.615384615384617,-24.615384615384617,-0.6439560439560317,-0.6439560439560317,-28.828571428571376,-28.828571428571376,-440588904.72653884,-440588904.72653884,3.5705349931155568,3.5705349931155568,37197188.66801978,37197188.66801978,925398762.6755824,925398762.6755824
10.48,-20.48937728937729,-20.48937728937729,-6.978021978021966,-6.978021978021966,-28.335775335775285,-28.335775335775285,-442042330.9716652,-442042330.9716652,3.5702547352436853,3.5702547352436853,37197155.941853754,37197155.941853754,925131645.1431001,925131645.1431001
10.49,-23.490109890109892,-23.490109890109892,-9.28131868131867,-9.28131868131867,-19.958241758241705,-19.958241758241705,-443189536.1557441,-443189536.1557441,3.5699518646662725,3.5699518646662725,37197136.3715894,37197136.3715894,924860216.8723315,924860216.8723315
10.5,-19.08278388278388,-19.08278388278388,-12.256410256410243,-12.256410256410243,-30.306959706959656,-30.306959706959656,-444030869.867749,-444030869.867749,3.5696261274010554,3.5696261274010554,37197129.797090866,37197129.797090866,924584568.9787148,924584568.9787148
10.51,-26.95970695970696,-26.95970695970696,-10.336996336996323,-10.336996336996323,-36.713308913308865,-36.713308913308865,-444566854.0575797,-444566854.0575797,3.569277277945945,3.569277277945945,37197136.0481898,37197136.0481898,924304794.9303359,924304794.9303359
10.52,-26.584615384615386,-26.584615384615386,-8.801465201465188,-8.801465201465188,-48.54041514041509,-48.54041514041509,-444798182.2349045,-444798182.2349045,3.568905079644433,3.568905079644433,37197154.94485531,37197154.94485531,924020990.5158092,924020990.5158092
10.53,-18.145054945054945,-18.145054945054945,-10.43296703296702,-10.43296703296702,-39.17728937728933,-39.17728937728933,-444725718.57319164,-444725718.57319164,3.5685093050492456,3.5685093050492456,37197186.2973715,37197186.2973715,923733253.8107009,923733253.8107009
10.54,-20.208058608058607,-20.208058608058607,-6.7860805860805735,-6.7860805860805735,-34.74212454212449,-34.74212454212449,-444350496.91972864,-444350496.91972864,3.568089736283907,3.568089736283907,37197229.90652237,37197229.90652237,923441685.1424614,923441685.1424614
10.55,-20.77069597069597,-20.77069597069597,-14.559706959706949,-14.559706959706949,-23.407814407814353,-23.407814407814353,-443673719.7124894,-443673719.7124894,3.5676461654017206,3.5676461654017206,37197285.56378401,37197285.56378401,923146387.053893,923146387.053893
10.56,-12.331135531135532,-12.331135531135532,-8.129670329670319,-8.129670329670319,-28.828571428571376,-28.828571428571376,-442696756.8047535,-442696756.8047535,3.567178394741795,3.567178394741795,37197353.05152384,37197353.05152384,922847464.2651492,922847464.2651492
10.57,-21.23956043956044,-21.23956043956044,-7.9377289377289255,-7.9377289377289255,-39.17728937728933,-39.17728937728933,-441421144.1984388,-441421144.1984388,3.5666862372816595,3.5666862372816595,37197432.14320675,37197432.14320675,922545023.6342738,922545023.6342738
10.58,-12.143589743589743,-12.143589743589743,-9.953113553113539,-9.953113553113539,-27.84297924297919,-27.84297924297919,-439848582.6871571,-439848582.6871571,3.5661695169860597,3.5661695169860597,37197522.603607975,37197522.603607975,922239174.1162769,922239174.1162769
10.59,-14.487912087912088,-14.487912087912088,-8.993406593406581,-8.993406593406581,-36.713308913308865,-36.713308913308865,-437980936.4100496,-437980936.4100496,3.565628069151542,3.565628069151542,37197624.189032584,37197624.189032584,921930026.7207729,921930026.7207729
10.6,-16.55091575091575,-16.55091575091575,-3.043223443223431,-3.043223443223431,-25.87179487179482,-25.87179487179482,-435820231.3175093,-435820231.3175093,3.5650617407463483,3.5650617407463483,37197736.64754128,37197736.64754128,921617694.4681683,921617694.4681683
10.61,-20.395604395604394,-20.395604395604394,-6.978021978021966,-6.978021978021966,-24.886202686202637,-24.886202686202637,-433368653.549951,-433368653.549951,3.5644703907452415,3.5644703907452415,37197859.71918223,37197859.71918223,921302292.344429,921302292.344429
10.62,-16.644688644688646,-16.644688644688646,-7.649816849816838,-7.649816849816838,-16.508669108669057,-16.508669108669057,-430628547.7308238,-430628547.7308238,3.563853890458869,3.563853890458869,37197993.13622917,37197993.13622917,920983937.2544231,920983937.2544231
10.63,-6.1421245421245425,-6.1421245421245425,-15.327472527472514,-15.327472527472514,-22.915018315018266,-22.915018315018266,-427602415.17512053,-427602415.17512053,3.5632121238571712,3.5632121238571712,37198136.623425014,37198136.623425014,920662747.9738604,920662747.9738604
10.64,-18.98901098901099,-18.98901098901099,-12.928205128205116,-12.928205128205116,-22.915018315018266,-22.915018315018266,-424292912.0146773,-424292912.0146773,3.56254498788653,3.56254498788653,37198289.89823107,37198289.89823107,920338845.0998375,920338845.0998375
10.65,-15.331868131868132,-15.331868131868132,-11.20073260073259,-11.20073260073259,-22.42222222222217,-22.42222222222217,-420702847.2415994,-420702847.2415994,3.561852392780142,3.561852392780142,37198452.671081714,37198452.671081714,920012351.0000097,920012351.0000097
10.66,-17.3010989010989,-17.3010989010989,-6.594139194139181,-6.594139194139181,-21.929426129426076,-21.929426129426076,-416835180.6711978,-416835180.6711978,3.5611342623613202,3.5611342623613202,37198624.645644225,37198624.645644225,919683389.7603943,919683389.7603943
10.67,-11.205860805860805,-11.205860805860805,-4.290842490842478,-4.290842490842478,-19.958241758241705,-19.958241758241705,-412693020.82585984,-412693020.82585984,3.5603905343392177,3.5603905343392177,37198805.51908323,37198805.51908323,919352087.1318386,919352087.1318386
10.68,-12.61245421245421,-12.61245421245421,-4.098901098901087,-4.098901098901087,-8.62393162393157,-8.62393162393157,-408279622.74132025,-408279622.74132025,3.5596211605966768,3.5596211605966768,37198994.98233027,37198994.98233027,919018570.4751526,919018570.4751526
10.69,-10.080586080586079,-10.080586080586079,-0.06813186813185584,-0.06813186813185584,-16.508669108669057,-16.508669108669057,-403598385.69683784,-403598385.69683784,3.5588261074697605,3.5588261074697605,37199192.720357455,37199192.720357455,918682968.7049434,918682968.7049434
10.7,-8.861538461538462,-8.861538461538462,-3.2351648351648232,-3.2351648351648232,-5.667155067155015,-5.667155067155015,-398652850.8708253,-398652850.8708253,3.5580053560185747,3.5580053560185747,37199398.412455775,37199398.412455775,918345412.232162,918345412.232162
10.71,-4.547985347985347,-4.547985347985347,-3.619047619047607,-3.619047619047607,-13.5518925518925,-13.5518925518925,-393446698.92351514,-393446698.92351514,3.557158902289049,3.557158902289049,37199611.73251696,37199611.73251696,918006032.9053868,918006032.9053868
10.72,-4.079120879120879,-4.079120879120879,-2.179487179487167,-2.179487179487167,-2.217582417582365,-2.217582417582365,-387983747.50828165,-387983747.50828165,3.556286757565263,3.556286757565263,37199832.34931942,37199832.34931942,917664963.950867,917664963.950867
10.73,1.172161172161172,1.172161172161172,-6.7860805860805735,-6.7860805860805735,5.66715506715512,5.66715506715512,-382267948.7132799,-382267948.7132799,3.5553889486119896,3.5553889486119896,37200059.92681765,37200059.92681765,917322339.9113578,917322339.9113578
10.74,1.078388278388278,1.078388278388278,-0.8358974358974236,-0.8358974358974236,12.566300366300418,12.566300366300418,-376303386.4350911,-376303386.4350911,3.55446551790705,3.55446551790705,37200294.124435,37200294.124435,916978296.5837561,916978296.5837561
10.75,21.895970695970696,21.895970695970696,-6.018315018315006,-6.018315018315006,8.131135531135584,8.131135531135584,-370094273.68610203,-370094273.68610203,3.5535165238631983,3.5535165238631983,37200534.59735929,37200534.59735929,916632970.9555866,916632970.9555866
10.76,-2.9538461538461536,-2.9538461538461536,-4.386813186813175,-4.386813186813175,10.595115995116046,10.595115995116046,-363644949.8373771,-363644949.8373771,3.5525420410391346,3.5525420410391346,37200780.996841416,37200780.996841416,916286501.1403453,916286501.1403453
10.77,6.048351648351648,6.048351648351648,-6.114285714285702,-6.114285714285702,21.436630036630092,21.436630036630092,-356959877.79881346,-356959877.79881346,3.5515421603393382,3.5515421603393382,37201032.97049663,37201032.97049663,915939026.3117467,915939026.3117467
10.78,8.298901098901098,8.298901098901098,-6.114285714285702,-6.114285714285702,13.551892551892603,13.551892551892603,-350043641.1384039,-350043641.1384039,3.5505169892024115,3.5505169892024115,37201290.16260767,37201290.16260767,915590686.6368929,915590686.6368929
10.79,17.394871794871793,17.394871794871793,-5.442490842490829,-5.442490842490829,8.623931623931675,8.623931623931675,-342900941.14244807,-342900941.14244807,3.5494666517776046,3.5494666517776046,37201552.21443064,37201552.21443064,915241623.2084044,915241623.2084044
10.8,17.863736263736264,17.863736263736264,-8.993406593406581,-8.993406593406581,15.523076923076975,15.523076923076975,-335536593.81860375,-335536593.81860375,3.548391289089197,3.548391289089197,37201818.76450209,37201818.76450209,914891977.9755439,914891977.9755439
10.81,9.7992673992674,9.7992673992674,-3.715018315018303,-3.715018315018303,14.044688644688698,14.044688644688698,-327955526.84367144,-327955526.84367144,3.547291059188493,3.547291059188493,37202089.44894801,37202089.44894801,914541893.6743647,914541893.6743647
10.82,10.830769230769231,10.830769230769231,-1.4117216117215996,-1.4117216117215996,13.551892551892603,13.551892551892603,-320162776.4580485,-320162776.4580485,3.5461661372931,3.5461661372931,37202363.90179398,37202363.90179398,914191513.7569182,914191513.7569182
10.83,18.52014652014652,18.52014652014652,-0.06813186813185584,-0.06813186813185584,23.900610500610554,23.900610500610554,-312163484.3088047,-312163484.3088047,3.545016715913225,3.545016715913225,37202641.755276494,37202641.755276494,913840982.3195702,913840982.3195702
10.84,24.521611721611716,24.521611721611716,-3.810989010988999,-3.810989010988999,29.321367521367577,29.321367521367577,-303962894.24335957,-303962894.24335957,3.543843004964763,3.543843004964763,37202922.64015503,37202922.64015503,913490444.0304395,913490444.0304395
10.85,16.175824175824175,16.175824175824175,-0.4520146520146397,-0.4520146520146397,41.641269841269896,41.641269841269896,-295566349.0557588,-295566349.0557588,3.5426452318688617,3.5426452318688617,37203206.18602478,37203206.18602478,913140044.0560176,913140044.0560176
10.86,16.550915750915745,16.550915750915745,3.866666666666679,3.866666666666679,33.26373626373631,33.26373626373631,-286979287.187568,-286979287.187568,3.5414236416377816,3.5414236416377816,37203492.021629244,37203492.021629244,912789927.987008,912789927.987008
10.87,22.177289377289373,22.177289377289373,-0.2600732600732478,-0.2600732600732478,39.17728937728943,39.17728937728943,-278207239.3854261,-278207239.3854261,3.540178496946802,3.540178496946802,37203779.77517358,37203779.77517358,912440241.7634072,912440241.7634072
10.88,27.70989010989011,27.70989010989011,0.31575091575092806,0.31575091575092806,17.98705738705744,17.98705738705744,-269255825.31731105,-269255825.31731105,3.5389100781919396,3.5389100781919396,37204069.07463707,37204069.07463707,912091131.5988939,912091131.5988939
10.89,25.08424908424908,25.08424908424908,-2.8512820512820394,-2.8512820512820394,25.871794871794926,25.871794871794926,-260130750.14959502,-260130750.14959502,3.537618683533304,3.537618683533304,37204359.54808565,37204359.54808565,911742743.9045541,911742743.9045541
10.9,27.241025641025637,27.241025641025637,-1.1238095238095116,-1.1238095238095116,29.814163614163668,29.814163614163668,-250837801.08697277,-250837801.08697277,3.5363046289238964,3.5363046289238964,37204650.82398328,37204650.82398328,911395225.211987,911395225.211987
10.91,26.584615384615386,26.584615384615386,-4.866666666666654,-4.866666666666654,22.91501831501837,22.91501831501837,-241382843.8773685,-241382843.8773685,3.534968248123648,3.534968248123648,37204942.53150267,37204942.53150267,911048722.0958406,911048722.0958406
10.92,24.427838827838826,24.427838827838826,-7.745787545787533,-7.745787545787533,33.75653235653241,33.75653235653241,-231771819.28393614,-231771819.28393614,3.5336098926985695,3.5336098926985695,37205234.30083464,37205234.30083464,910703381.0958235,910703381.0958235
10.93,27.241025641025637,27.241025641025637,-3.043223443223431,-3.043223443223431,27.842979242979297,27.842979242979297,-222010739.52627563,-222010739.52627563,3.532229932004841,3.532229932004841,37205525.763496034,37205525.763496034,910359348.6382297,910359348.6382297
10.94,28.741391941391942,28.741391941391942,-7.169963369963357,-7.169963369963357,30.79975579975585,30.79975579975585,-212105684.69300553,-212105684.69300553,3.5308287531576963,3.5308287531576963,37205816.55263601,37205816.55263601,910016770.9570383,910016770.9570383
10.95,30.52307692307692,30.52307692307692,-3.715018315018303,-3.715018315018303,24.39340659340664,24.39340659340664,-202062799.1278333,-202062799.1278333,3.529406760985007,3.529406760985007,37206106.30334015,37206106.30334015,909675794.0146215,909675794.0146215
10.96,25.365567765567764,25.365567765567764,-9.473260073260061,-9.473260073260061,34.7421245421246,34.7421245421246,-191888287.79127553,-191888287.79127553,3.527964377965452,3.527964377965452,37206394.65293264,37206394.65293264,909336563.4221241,909336563.4221241
10.97,25.178021978021977,25.178021978021977,-10.624908424908414,-10.624908424908414,12.566300366300418,12.566300366300418,-181588412.60018787,-181588412.60018787,3.5265020441511252,3.5265020441511252,37206681.241275854,37206681.241275854,908999224.3595493,908999224.3595493
10.98,24.052747252747253,24.052747252747253,-13.791941391941378,-13.791941391941378,38.68449328449334,38.68449328449334,-171169488.74726453,-171169488.74726453,3.5250202170745926,3.5250202170745926,37206965.71106718,37206965.71106718,908663921.4956162,908663921.4956162
10.99,25.834432234432235,25.834432234432235,-8.417582417582404,-8.417582417582404,27.350183150183206,27.350183150183206,-160637881.002674,-160637881.002674,3.523519371640252,3.523519371640252,37207247.708133176,37207247.708133176,908330798.9074258,908330798.9074258
11.0,20.489377289377288,20.489377289377288,-10.528937728937718,-10.528937728937718,33.26373626373631,33.26373626373631,-150000000.00000006,-150000000.00000006,3.5219999999999967,3.5219999999999967,37207526.88172041,37207526.88172041,908000000.0000001,908000000.0000001
11.01,22.177289377289373,22.177289377289373,-10.145054945054934,-10.145054945054934,27.350183150183206,27.350183150183206,-139262298.50865382,-139262298.50865382,3.520462611413113,3.520462611413113,37207802.884782806,37207802.884782806,907671667.4257356,907671667.4257356
11.02,25.834432234432235,25.834432234432235,-16.19120879120878,-16.19120879120878,15.030280830280883,15.030280830280883,-128431267.69492753,-128431267.69492753,3.5189077320904056,3.5189077320904056,37208075.37426568,37208075.37426568,907345943.0038357,907345943.0038357
11.03,10.268131868131865,10.268131868131865,-11.296703296703285,-11.296703296703285,17.98705738705744,17.98705738705744,-117513433.3738539,-117513433.3738539,3.517335905022562,3.517335905022562,37208344.01138558,37208344.01138558,907022967.639762,907022967.639762
11.04,14.487912087912088,14.487912087912088,-11.776556776556765,-11.776556776556765,22.91501831501837,22.91501831501837,-106515352.25403465,-106515352.25403465,3.5157476897927147,3.5157476897927147,37208608.46190657,37208608.46190657,906702881.24477,906702881.24477
11.05,9.424175824175824,9.424175824175824,-9.569230769230757,-9.569230769230757,17.49426129426135,17.49426129426135,-95443608.17759642,-95443608.17759642,3.5141436623732942,3.5141436623732942,37208868.39641154,37208868.39641154,906385822.6555789,906385822.6555789
11.06,12.893772893772892,12.893772893772892,-7.265934065934054,-7.265934065934054,19.95824175824181,19.95824175824181,-84304808.3574267,-84304808.3574267,3.512524414907145,3.512524414907145,37209123.490569875,37209123.490569875,906071929.5542294,906071929.5542294
11.07,9.7992673992674,9.7992673992674,-5.92234432234431,-5.92234432234431,17.00146520146525,17.00146520146525,-73105579.6138344,-73105579.6138344,3.5108905554729977,3.5108905554729977,37209373.425399534,37209373.425399534,905761338.3881875,905761338.3881875
11.08,10.080586080586079,10.080586080586079,-7.361904761904749,-7.361904761904749,23.407814407814463,23.407814407814463,-61852564.612773545,-61852564.612773545,3.509242707835368,3.509242707835368,37209617.887525156,37209617.887525156,905454184.2907466,905454184.2907466
11.09,14.112820512820512,14.112820512820512,-6.018315018315006,-6.018315018315006,27.842979242979297,27.842979242979297,-50552418.10775649,-50552418.10775649,3.5075815111789543,3.5075815111789543,37209856.56943008,37209856.56943008,905150601.0017874,905150601.0017874
11.1,23.771428571428572,23.771428571428572,-6.114285714285702,-6.114285714285702,24.88620268620274,24.88620268620274,-39211803.18757408,-39211803.18757408,3.5059076198276307,3.5059076198276307,37210089.16970413,37210089.16970413,904850720.7889493,904850720.7889493
11.11,13.175091575091573,13.175091575091573,-5.346520146520135,-5.346520146520135,25.378998778998834,25.378998778998834,-27837387.53192732,-27837387.53192732,3.504221702948158,3.504221702948158,37210315.39328493,37210315.39328493,904554674.3692724,904554674.3692724
11.12,18.238827838827838,18.238827838827838,-8.705494505494494,-8.705494505494494,15.030280830280883,15.030280830280883,-16435839.67706292,-16435839.67706292,3.5025244442387633,3.5025244442387633,37210534.95169421,37210534.95169421,904262590.8313584,904262590.8313584
11.13,21.23956043956044,21.23956043956044,-4.194871794871783,-4.194871794871783,25.871794871794926,25.871794871794926,-5013825.2934885025,-5013825.2934885025,3.5008165416026915,3.5008165416026915,37210747.56326798,37210747.56326798,903974597.5581208,903974597.5581208
11.14,20.489377289377288,20.489377289377288,-6.210256410256397,-6.210256410256397,21.929426129426183,21.929426129426183,6421996.522169822,6421996.522169822,3.499098706806932,3.499098706806932,37210952.95338079,37210952.95338079,903690820.150168,903690820.150168
11.15,22.646153846153847,22.646153846153847,-7.9377289377289255,-7.9377289377289255,26.364590964591013,26.364590964591013,17864976.939122517,17864976.939122517,3.497371665126254,3.497371665126254,37211150.85466356,37211150.85466356,903411382.349885,903411382.349885
11.16,17.394871794871793,17.394871794871793,-10.816849816849805,-10.816849816849805,19.95824175824181,19.95824175824181,29308481.06615911,29308481.06615911,3.4956361549727895,3.4956361549727895,37211341.00721538,37211341.00721538,903136405.9662635,903136405.9662635
11.17,23.771428571428572,23.771428571428572,-7.9377289377289255,-7.9377289377289255,19.46544566544572,19.46544566544572,40745891.60516742,40745891.60516742,3.4938929275113346,3.4938929275113346,37211523.15880851,37211523.15880851,902866010.800542,902866010.800542
11.18,26.397069597069596,26.397069597069596,-10.336996336996323,-10.336996336996323,24.88620268620274,24.88620268620274,52170612.482445784,52170612.482445784,3.4921427462605923,3.4921427462605923,37211697.06508682,37211697.06508682,902600314.5727104,902600314.5727104
11.19,20.114285714285714,20.114285714285714,-9.953113553113539,-9.953113553113539,3.6959706959707486,3.6959706959707486,63576072.455837235,63576072.455837235,3.4903863866806115,3.4903863866806115,37211862.4897573,37211862.4897573,902339432.8489366,902339432.8489366
11.2,20.583150183150185,20.583150183150185,-10.624908424908414,-10.624908424908414,18.972649572649622,18.972649572649622,74955728.69574681,74955728.69574681,3.4886246357466466,3.4886246357466466,37212019.20477476,37212019.20477476,902083478.9699675,902083478.9699675
11.21,25.271794871794867,25.271794871794867,-9.185347985347972,-9.185347985347972,23.407814407814463,23.407814407814463,86303070.33811623,86303070.33811623,3.4868582915097157,3.4868582915097157,37212166.990519226,37212166.990519226,901832563.9805665,901832563.9805665
11.22,16.26959706959707,16.26959706959707,-10.43296703296702,-10.43296703296702,35.23492063492069,35.23492063492069,97611622.00746495,97611622.00746495,3.485088162644138,3.485088162644138,37212305.63596623,37212305.63596623,901586796.560035,901586796.560035
11.23,43.36996336996337,43.36996336996337,-12.352380952380939,-12.352380952380939,16.01587301587307,16.01587301587307,108874947.30812263,108874947.30812263,3.483315067982326,3.483315067982326,37212434.93884952,37212434.93884952,901346282.9538832,901346282.9538832
11.24,-7.2673992673992664,-7.2673992673992664,-8.513553113553101,-8.513553113553101,41.641269841269896,41.641269841269896,120086652.28181238,120086652.28181238,3.481539836037144,3.481539836037144,37212554.70581673,37212554.70581673,901111126.9066935,901111126.9066935
11.25,-6.423443223443224,-6.423443223443224,-6.7860805860805735,-6.7860805860805735,33.75653235653241,33.75653235653241,131240388.82976651,131240388.82976651,3.4797633045121548,3.4797633045121548,37212664.75257666,37212664.75257666,900881429.5962393,900881429.5962393
11.26,-34.46153846153846,-34.46153846153846,-8.609523809523798,-8.609523809523798,60.86031746031752,60.86031746031752,142329858.09758663,142329858.09758663,3.477986319800092,3.477986319800092,37212764.904039785,37212764.904039785,900657289.5689105,900657289.5689105
11.27,-5.86080586080586,-5.86080586080586,-7.649816849816838,-7.649816849816838,58.396336996337055,58.396336996337055,153348813.82109123,153348813.82109123,3.4762097364698596,3.4762097364698596,37212854.99445026,37212854.99445026,900438802.6764976,900438802.6764976
11.28,-33.61758241758242,-33.61758241758242,-5.826373626373614,-5.826373626373614,58.889133089133146,58.889133089133146,164291065.63142058,164291065.63142058,3.4744344167424908,3.4744344167424908,37212934.867510185,37212934.867510185,900226062.0143865,900226062.0143865
11.29,-41.02564102564103,-41.02564102564103,-2.3714285714285595,-2.3714285714285595,56.917948717948775,56.917948717948775,175150482.31770214,175150482.31770214,3.4726612299563455,3.4726612299563455,37213004.37649614,37213004.37649614,900019157.8612229,900019157.8612229
11.3,-24.052747252747253,-24.052747252747253,-4.48278388278387,-4.48278388278387,66.28107448107453,66.28107448107453,185920995.045613,185920995.045613,3.470891052022012,3.470891052022012,37213063.384367205,37213063.384367205,899818177.6200811,899818177.6200811
11.31,-33.99267399267399,-33.99267399267399,-6.594139194139181,-6.594139194139181,80.07936507936513,80.07936507936513,196596600.53020528,196596600.53020528,3.4691247648672277,3.4691247648672277,37213111.76386513,37213111.76386513,899623205.7612126,899623205.7612126
11.32,-11.862271062271063,-11.862271062271063,-6.210256410256397,-6.210256410256397,86.48571428571434,86.48571428571434,207171364.16139814,207171364.16139814,3.4673632558722844,3.4673632558722844,37213149.39760634,37213149.39760634,899434323.7663965,899434323.7663965
